image,id,choice,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10,class_11,class_12,class_13,city,height,width,r_mean,g_mean,b_mean,r_std,g_std,b_std,md5,label
922.jpg,922,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Кострома,1280,960,0.7730038232741018,0.6759512101715682,0.5727198223039212,0.14018017206298508,0.12044328574855,0.10040973116523656,7b9b14e787b9069a4c6be20f6ab992d4,"[{""x"": 43.6, ""y"": 43.2, ""width"": 7.2, ""height"": 3.8, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 960, ""original_height"": 1280}]"
923.jpg,923,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Кострома,960,1280,0.6286896924785541,0.6405710337520427,0.6453615387561276,0.1779940330648407,0.17622567197977676,0.18164903100183505,97f5b50c096ed15fcdd0e0075a5effeb,"[{""x"": 43.6, ""y"": 46.53641207815275, ""width"": 31.2, ""height"": 16.341030195381883, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 32.8, ""y"": 83.30373001776199, ""width"": 2.933333333333333, ""height"": 4.618117229129663, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 22.533333333333335, ""y"": 78.3303730017762, ""width"": 2.533333333333333, ""height"": 2.664298401420959, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 8.4, ""y"": 65.0088809946714, ""width"": 3.6, ""height"": 3.552397868561279, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 23.333333333333332, ""y"": 83.48134991119005, ""width"": 0.9333333333333333, ""height"": 3.019538188277087, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 22.666666666666668, ""y"": 74.60035523978685, ""width"": 0.8, ""height"": 1.2433392539964476, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}]"
924.jpg,924,"{""choices"": [""back"", ""labeled""]}",0,1,0,0,0,0,0,0,0,0,0,0,1,0,Кострома,1280,960,0.5059955448325165,0.5383527975643383,0.5704087392769608,0.2550100172848451,0.2485678958616433,0.2367480915562493,2c1dd722fb3602ed522dadba0fb7168e,
925.jpg,925,front,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Кострома,960,1280,0.43737242455576,0.4779918396395016,0.5050092518127042,0.22986299798926665,0.2287180457083997,0.2316613276861491,c5035ce5fe3be8b9fa85f4e15050a730,
926.jpg,926,"{""choices"": [""back"", """", ""labeled""]}",0,1,0,0,0,0,0,0,0,0,0,0,1,0,Кострома,960,1280,0.431936328763276,0.4672894582312094,0.4923613919526144,0.23836688035525844,0.2372261596521712,0.2331661327065487,91b3065e0fb1ec52dda4fab638c73e0f,
927.jpg,927,"{""choices"": [""right"", ""dirty"", ""labeled""]}",0,0,0,1,0,0,0,0,0,0,0,1,1,1,Кострома,960,1280,0.5210469930810865,0.5586828437755315,0.5859407743566174,0.197523794061406,0.19995103724174307,0.1991576916542288,2e24532e601c0f01a2993441c96a0152,"[{""x"": 14.533333333333333, ""y"": 42.273534635879216, ""width"": 2.933333333333333, ""height"": 3.374777975133215, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}]"
928.jpg,928,"{""choices"": [""left"", """", ""labeled""]}",0,0,1,0,0,0,0,0,0,0,0,0,1,0,Кострома,960,1280,0.4226688751021244,0.4722794500612745,0.5093060566023283,0.2091262051155776,0.2348030185900321,0.2521749226715455,184b18627e096941547d2f9e6b46ae33,
929.jpg,929,"{""choices"": [""b_left"", """", ""labeled""]}",0,0,0,0,0,0,1,0,0,0,0,0,1,0,Кострома,960,1280,0.3915037817861517,0.4405311255361517,0.49622631357230396,0.22190130528362265,0.24121064632077105,0.25030789419711696,d4c75d4557a4e7203d71d31cb90718cc,
930.jpg,930,"{""choices"": [""f_left"", """", ""labeled""]}",0,0,0,0,1,0,0,0,0,0,0,0,1,0,Кострома,960,1280,0.4378638971864786,0.4773094649969361,0.4990827684589461,0.22299398136658705,0.22328949939114887,0.2292708519406116,fdbe45dc97bdd39fb6e721e46cb8b7e1,
931.jpg,931,"{""choices"": [""f_right"", """", ""labeled""]}",0,0,0,0,0,1,0,0,0,0,0,0,1,0,Кострома,960,1280,0.4129975490196078,0.4381774088541668,0.4525654041564545,0.23796604757653106,0.23576829357186124,0.23604661994641524,33d14603b31a9120cef7655984aac757,
932.jpg,932,"{""choices"": [""b_right"", ""dirty"", ""labeled"", ""damaged""]}",0,0,0,0,0,0,0,1,0,0,0,1,1,1,Кострома,960,1280,0.41743406607434624,0.4505464026756536,0.4987366919424018,0.21918704359224664,0.2284882345222861,0.23662046020351404,d895764d82d22320b9e2aa3500b47eaa,"[{""x"": 44.666666666666664, ""y"": 38.898756660746, ""width"": 2.933333333333333, ""height"": 3.197158081705151, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}]"
933.jpg,933,"{""choices"": [""interior"", ""dirty""]}",0,0,0,0,0,0,0,0,1,0,0,1,0,0,Кострома,960,1280,0.3749047500510619,0.38521596711601297,0.3930562385110295,0.24103731386452645,0.2480818602193942,0.2535051436341483,077ab74fea069b4cae2ef6284071fcc8,"[{""x"": 62.8, ""y"": 32.149200710479576, ""width"": 16.933333333333334, ""height"": 15.097690941385435, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 59.733333333333334, ""y"": 69.80461811722913, ""width"": 27.333333333333332, ""height"": 30.19538188277087, ""rotation"": 0, ""rectanglelabels"": [""dirt""], ""original_width"": 1280, ""original_height"": 960}]"
934.jpg,934,panel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Кострома,960,1280,0.4979376978656044,0.5211598977481618,0.5333009057138485,0.14400607681920796,0.14256320717707058,0.14495219878769408,9f34baaeeda509e5ec29e17104d023f0,"[{""x"": 50.8, ""y"": 31.793960923623445, ""width"": 24.533333333333335, ""height"": 18.82770870337478, ""rotation"": 0, ""rectanglelabels"": [""panel""], ""original_width"": 1280, ""original_height"": 960}]"
935.jpg,935,"{""choices"": [""trunk"", """"]}",0,0,0,0,0,0,0,0,0,1,0,0,0,0,Кострома,960,1280,0.3286536745557597,0.3273711256638073,0.3283912792330474,0.20639194808985084,0.22479118269890533,0.23408947918583944,e0d473da74f1698de8717156eebf2d4a,
936.jpg,936,trunk,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Кострома,1276,956,0.5651244242007606,0.5885604594666396,0.6048883269024877,0.14649706172826688,0.15953651155903242,0.16771242721233467,c96bd80275307e45ef9b9edcab7db133,
937.jpg,937,panel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Кострома,956,1276,0.3427843974383605,0.3707158363404387,0.4022306940247013,0.25757622891409165,0.25274092477770965,0.25103775870771705,ea0507284201dff1531d1b0c268d8f48,"[{""x"": 39.06666666666667, ""y"": 23.843416370106763, ""width"": 28.4, ""height"": 20.818505338078293, ""rotation"": 0, ""rectanglelabels"": [""panel""], ""original_width"": 1276, ""original_height"": 956}]"
938.jpg,938,interior,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Кострома,1276,956,0.6008815923242371,0.5942610037417466,0.6060823604766209,0.15295832356666195,0.15642999493449675,0.15173551961388826,e8a6be9cd6bcbcceacdd65cf9bf72450,"[{""x"": 73.88362652232748, ""y"": 43.91480730223124, ""width"": 9.201623815967524, ""height"": 7.302231237322515, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 956, ""original_height"": 1276}, {""x"": 28.95805142083897, ""y"": 90.46653144016227, ""width"": 7.171853856562923, ""height"": 2.4340770791075053, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 956, ""original_height"": 1276}]"
939.jpg,939,"{""choices"": [""f_left"", ""labeled""]}",0,0,0,0,1,0,0,0,0,0,0,0,1,0,Кострома,956,1276,0.4226121064498515,0.4387154279347921,0.4514133587223795,0.22517153615002464,0.23550042730372475,0.2505666807187737,7d9df4ea91e513aa9bc55f6cda4f7c09,
940.jpg,940,"{""choices"": [""b_left"", ""labeled""]}",0,0,0,0,0,0,1,0,0,0,0,0,1,0,Кострома,956,1276,0.4100072146091949,0.4397761638725084,0.4917260436525971,0.21942499413990912,0.2354485539777403,0.2394485231786393,acad9e8ddd48671b4f8d1d3368a33a71,
941.jpg,941,"{""choices"": [""left"", ""labeled""]}",0,0,1,0,0,0,0,0,0,0,0,0,1,0,Кострома,956,1276,0.39588669225117146,0.43823056517632025,0.4769526219873975,0.20799299790581527,0.2390391587257186,0.26022136915428146,6316fa11feee45973e402e3ee94bbd33,
942.jpg,942,"{""choices"": [""b_right"", ""labeled"", ""damaged""]}",0,0,0,0,0,0,0,1,0,0,0,0,1,1,Кострома,956,1276,0.5412758619403741,0.5605874148822707,0.6095208730519397,0.20498608985332745,0.21365873500438007,0.2227973186680715,beb9959fa6ff9157a5a59b022edaa72d,"[{""x"": 44, ""y"": 41.81494661921708, ""width"": 4.133333333333334, ""height"": 3.5587188612099645, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1276, ""original_height"": 956}, {""x"": 41.733333333333334, ""y"": 37.90035587188612, ""width"": 2.2666666666666666, ""height"": 3.202846975088968, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1276, ""original_height"": 956}]"
943.jpg,943,"{""choices"": [""f_right"", ""labeled""]}",0,0,0,0,0,1,0,0,0,0,0,0,1,0,Кострома,956,1276,0.4634640707189869,0.4894083416081773,0.5057766959828882,0.2237613743590072,0.2274799914575579,0.23256416661200804,eb11f03e89ae7fbd5d111f7aaafd910e,
944.jpg,944,"{""choices"": [""right"", ""labeled"", ""damaged""]}",0,0,0,1,0,0,0,0,0,0,0,0,1,1,Кострома,956,1276,0.6323749367009821,0.6540685644412934,0.6737775831335675,0.16277191552367504,0.17116386844418735,0.17324759290518071,bfad4142d36c947861a250556163b6e8,"[{""x"": 14.266666666666667, ""y"": 35.40925266903915, ""width"": 1.8666666666666667, ""height"": 1.601423487544484, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1276, ""original_height"": 956}]"
945.jpg,945,"{""choices"": [""back"", ""labeled""]}",0,1,0,0,0,0,0,0,0,0,0,0,1,0,Кострома,1276,956,0.5257353198358874,0.5370738937749258,0.5606206685662156,0.2376252787197691,0.2262791339108034,0.21035582474190948,ac7b735c7ccc4bfd385ec056fdccb26b,
946.jpg,946,front,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Кострома,1276,956,0.4367883538037662,0.4484707773929473,0.4581633357688505,0.24401906162135986,0.2314660099861903,0.2276134044011777,cce7f8b31b3b7fb7930fa287f3bdd948,
947.jpg,947,panel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Кострома,960,1280,0.3230863555708742,0.35487361813214874,0.3992542828329249,0.2079804176082556,0.2062306402726991,0.2230136941382061,0e1eb8375f1ed8c507ad09e1a489782e,"[{""x"": 29.066666666666666, ""y"": 7.104795737122558, ""width"": 44.266666666666666, ""height"": 33.747779751332146, ""rotation"": 0, ""rectanglelabels"": [""panel""], ""original_width"": 1280, ""original_height"": 960}]"
948.jpg,948,"{""choices"": [""front"", """"]}",1,0,0,0,0,0,0,0,0,0,0,0,0,0,Кострома,1280,960,0.4563627482894199,0.4860665690104167,0.49495942797692,0.23405826949241745,0.24799241362218705,0.2662998642887099,578536eaed51ab56a6ba4c379e38283c,
949.jpg,949,"{""choices"": [""back"", ""labeled""]}",0,1,0,0,0,0,0,0,0,0,0,0,1,0,Кострома,1280,960,0.4455255821078433,0.4473009472017971,0.4398720894607843,0.2361442750684994,0.2386171490700356,0.23395923701380825,b1267e7b2097652fe204b5e02b5abe7e,
950.jpg,950,"{""choices"": [""b_left"", ""labeled""]}",0,0,0,0,0,0,1,0,0,0,0,0,1,0,Кострома,960,1280,0.3810632148692809,0.3885980392156864,0.3935277745863969,0.2465676750928939,0.24963959051999035,0.2483648502783337,a6668a77c53f7633b2e881a48d118e72,
951.jpg,951,"{""choices"": [""f_left"", ""labeled""]}",0,0,0,0,1,0,0,0,0,0,0,0,1,0,Кострома,960,1280,0.3813061619178921,0.4110132410386033,0.4188492583231208,0.21712538676036985,0.2480346168257045,0.2703563589094295,387ed9771e9d2965f2faabffdffe2848,
952.jpg,952,"{""choices"": [""f_right"", ""labeled""]}",0,0,0,0,0,1,0,0,0,0,0,0,1,0,Кострома,960,1280,0.4132499010671977,0.443741893892974,0.4574804304534314,0.2247110929094463,0.2435807415512853,0.2593332130612485,e0730814edead6472165e733849a0781,
953.jpg,953,"{""choices"": [""b_right"", ""labeled"", ""damaged""]}",0,0,0,0,0,0,0,1,0,0,0,0,1,1,Кострома,960,1280,0.5782632506127449,0.5916883489072713,0.6043180689593546,0.15261687614093833,0.157727363554642,0.16690078521876076,ff4398e6e283c02823755fcd008244fc,"[{""x"": 48.13333333333333, ""y"": 36.234458259325045, ""width"": 2.533333333333333, ""height"": 3.552397868561279, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}]"
954.jpg,954,"{""choices"": [""right"", ""labeled"", ""damaged""]}",0,0,0,1,0,0,0,0,0,0,0,0,1,1,Кострома,960,1280,0.5864989532271243,0.6175450910181778,0.6329054393892977,0.14213378084600864,0.15765864625410228,0.1688639560793835,dbcd70c1ae78e44febdae7fcb37debef,"[{""x"": 22.533333333333335, ""y"": 32.85968028419183, ""width"": 2.533333333333333, ""height"": 2.841918294849023, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}]"
955.jpg,955,"{""choices"": [""left"", ""labeled""]}",0,0,1,0,0,0,0,0,0,0,0,0,1,0,Кострома,960,1280,0.3451109355851716,0.37703908164828426,0.3806873436223447,0.23998742812619744,0.26628542505775904,0.2731247762646579,5ca0bda8e5a08464ac2fcbaafc773732,
956.jpg,956,interior,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Кострома,1280,960,0.3503715820312499,0.3618158190359479,0.3672863434436275,0.29809901599522143,0.3118893119300245,0.31187824756764165,809c6613eca5255e84780bfdc4f9e58c,"[{""x"": 54.53315290933694, ""y"": 70.55837563451777, ""width"": 41.00135317997294, ""height"": 28.83248730964467, ""rotation"": 0, ""rectanglelabels"": [""dirt""], ""original_width"": 960, ""original_height"": 1280}, {""x"": 40.189445196211096, ""y"": 49.13705583756345, ""width"": 16.508795669824085, ""height"": 7.309644670050761, ""rotation"": 0, ""rectanglelabels"": [""dirt""], ""original_width"": 960, ""original_height"": 1280}, {""x"": 24.49255751014885, ""y"": 35.53299492385787, ""width"": 11.231393775372124, ""height"": 3.8578680203045685, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 960, ""original_height"": 1280}, {""x"": 56.562922868741545, ""y"": 55.736040609137056, ""width"": 6.359945872801083, ""height"": 4.16243654822335, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 960, ""original_height"": 1280}, {""x"": 74.83085250338296, ""y"": 43.14720812182741, ""width"": 24.49255751014885, ""height"": 14.51776649746193, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 960, ""original_height"": 1280}]"
957.jpg,957,front,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Кострома,960,1280,0.4290739410998773,0.4375215673508988,0.43754034224366817,0.25329505929381085,0.2506309987959787,0.2508984748902989,ade5e295d24803c2644d024172840250,
958.jpg,958,"{""choices"": [""back"", ""labeled""]}",0,1,0,0,0,0,0,0,0,0,0,0,1,0,Кострома,960,1280,0.4220695880565765,0.4462581954656861,0.4718428021599264,0.23404855094032245,0.2387329480265799,0.2432169256084724,81b737d6946440b18b978884584a5873,
959.jpg,959,"{""choices"": [""left"", ""labeled""]}",0,0,1,0,0,0,0,0,0,0,0,0,1,0,Кострома,960,1280,0.4877433587367237,0.5017882104013479,0.522114883323121,0.26303392789729463,0.2684352019770777,0.2739536199885509,43decb3d6834860e4a74c75138bd88dd,
960.jpg,960,"{""choices"": [""right"", ""labeled"", ""damaged""]}",0,0,0,1,0,0,0,0,0,0,0,0,1,1,Кострома,960,1280,0.43685614213133184,0.4547608538858252,0.4843090660743466,0.2529251134869791,0.2554268144504883,0.2664251271726396,075ce4cf269aa6fec354abcaffa6832e,"[{""x"": 11.6, ""y"": 30.19538188277087, ""width"": 4.533333333333333, ""height"": 6.927175843694494, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}]"
961.jpg,961,"{""choices"": [""b_right"", ""labeled"", ""damaged""]}",0,0,0,0,0,0,0,1,0,0,0,0,1,1,Кострома,960,1280,0.4303009089052287,0.4447893592984067,0.4821106547436682,0.2464947858559104,0.2485384786104534,0.2581075356185824,f30344c43ed6f16477225dfbcd7242ef,"[{""x"": 39.333333333333336, ""y"": 38.18827708703375, ""width"": 6.266666666666667, ""height"": 8.52575488454707, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}]"
962.jpg,962,"{""choices"": [""b_right"", ""labeled"", ""damaged""]}",0,0,0,0,0,0,0,1,0,0,0,0,1,1,Кострома,960,1280,0.3844756561478759,0.3981613689746733,0.4330461090686276,0.2144192574415577,0.21530712558167528,0.2281352572892035,0ce17341c86530460654dbae77838eba,"[{""x"": 39.333333333333336, ""y"": 38.18827708703375, ""width"": 6.133333333333334, ""height"": 8.703374777975133, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}]"
963.jpg,963,"{""choices"": [""f_right"", ""labeled""]}",0,0,0,0,0,1,0,0,0,0,0,0,1,0,Кострома,960,1280,0.4405800557853349,0.4577631133833741,0.46403434883067796,0.2569940361728948,0.25943331602282604,0.26387820490110786,f3da586b8b78600eb31042b69466b133,
964.jpg,964,"{""choices"": [""f_left"", ""labeled""]}",0,0,0,0,1,0,0,0,0,0,0,0,1,0,Кострома,960,1280,0.4766987879136026,0.4838167509191176,0.4866431557649102,0.2781840095719718,0.2779768510332033,0.2788660873829147,169506e2485d4d78741518fcc02ca808,
965.jpg,965,"{""choices"": [""b_left"", ""labeled""]}",0,0,0,0,0,0,1,0,0,0,0,0,1,0,Кострома,960,1280,0.4453543134701798,0.4563833550347223,0.4960151813980801,0.2424964205764363,0.2449129484736473,0.2560064409647715,21275f8fba4eda2efe2c4c5a6dd3b103,
966.jpg,966,panel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Кострома,960,1280,0.5170310936223448,0.5413327844158498,0.553133926291871,0.16288091086171833,0.16207676985910674,0.1654423747390151,cacbf7daaf60f00f8ad375e6992359c6,"[{""x"": 45.86666666666667, ""y"": 35.701598579040855, ""width"": 20.8, ""height"": 16.518650088809945, ""rotation"": 0, ""rectanglelabels"": [""panel""], ""original_width"": 1280, ""original_height"": 960}]"
967.jpg,967,interior,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Кострома,960,1280,0.3773221954146242,0.3968533018024918,0.4084015107996323,0.2364280483256847,0.2492999451584825,0.2535978747628313,d3b43b8cde3fdca43bb584f394028286,"[{""x"": 57.733333333333334, ""y"": 73.17939609236234, ""width"": 8, ""height"": 12.61101243339254, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 73.46666666666667, ""y"": 57.19360568383659, ""width"": 22.133333333333333, ""height"": 15.2753108348135, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 67.6, ""y"": 88.09946714031972, ""width"": 22.933333333333334, ""height"": 11.900532859680284, ""rotation"": 0, ""rectanglelabels"": [""dirt""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 44.53333333333333, ""y"": 68.56127886323269, ""width"": 4.666666666666665, ""height"": 16.69626998223801, ""rotation"": 0, ""rectanglelabels"": [""dirt""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 29.6, ""y"": 59.147424511545296, ""width"": 3.2, ""height"": 2.4866785079928952, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 1280, ""original_height"": 960}]"
968.jpg,968,"{""choices"": [""trunk"", ""dirty""]}",0,0,0,0,0,0,0,0,0,1,0,1,0,0,Кострома,960,1280,0.3981989953533495,0.4150697029462824,0.4287708205678105,0.2619033137628198,0.2727639690493982,0.2797004909641116,42eaeeca640ad60e5e1f1e4a9e98e64a,
969.jpg,969,panel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Кострома,960,1280,0.31601368144914216,0.3434430147058823,0.3748374757455064,0.21355209376893808,0.2194322130018428,0.22969756823860285,d05171d78dc204a4e7ba8657ceac3ecf,"[{""x"": 44.13333333333333, ""y"": 35.34635879218472, ""width"": 30.666666666666668, ""height"": 23.44582593250444, ""rotation"": 0, ""rectanglelabels"": [""panel""], ""original_width"": 1280, ""original_height"": 960}]"
